d_geo_continent,d_geo_country,d_geo_region,m_visits,m_page_views,m_page_views_per_entering_visits,m_page_views_per_visits,m_bounce_rate,m_bq,m_bounces,m_time_spent,m_time_spent_per_pages,m_entry_rate,m_entering_visits,m_time_spent_per_visits,Months,Years
Europe,Italie,Liguria,530,1736,5.2464788732,3.2754716981,0.4641509434,70.6300367132,246,96022,64.444295302,0.5358490566,284,338.1056338028,may,2015
Europe,Monaco,monaco-ville,523,1737,6.4932126697,3.3212237094,0.5774378585,47.9115294537,302,45472,31.687804878,0.4225621415,221,205.7556561086,may,2015
Europe,Espagne,Madrid,515,2061,6.9461538462,4.0019417476,0.4951456311,108.0002308399,255,144390,79.950166113,0.5048543689,260,555.3461538462,may,2015
Europe,France,polynesie francaise,509,1232,4.3472222222,2.42043222,0.5756385069,43.0067851538,293,51326,54.6602768903,0.4243614931,216,237.6203703704,may,2015
Amérique du Nord,Etats Unis,Washington,494,937,3.8766233766,1.8967611336,0.6882591093,29.2805958845,340,30872,51.7118927973,0.3117408907,154,200.4675324675,may,2015
Afrique,Maroc,Marrakech-Tensift-Al Haouz,492,2323,6.8685897436,4.7215447154,0.3658536585,82.7456237604,180,85603,39.9454036398,0.6341463415,312,274.3685897436,may,2015
Europe,Belgique,Province d'Anvers,478,5235,18.5535055351,10.9518828452,0.4330543933,1310.7415210997,207,1332734,265.0624502784,0.5669456067,271,4917.8376383764,may,2015
Europe,Italie,Emilia Romagna,476,1382,5.0266666667,2.9033613445,0.5273109244,57.7209894144,251,67301,59.5057471264,0.4726890756,225,299.1155555556,may,2015
Europe,Suisse,Berne,454,1425,5.1853448276,3.1387665198,0.4889867841,48.7351838946,222,46244,38.4405652535,0.5110132159,232,199.3275862069,may,2015
Asie,Thaïlande,Krung Thep,443,1851,6.2342007435,4.1783295711,0.3927765237,70.3802400368,174,65502,39.0590339893,0.6072234763,269,243.5018587361,may,2015
Europe,Pays-bas,Zuid Holland,427,2385,9.6255506608,5.5854800937,0.4683840749,311.3284482425,200,354650,162.3112128146,0.5316159251,227,1562.3348017621,may,2015
Europe,Royaume Uni,East England,401,1507,6.8518518519,3.7581047382,0.5286783042,51.2140332808,212,33760,26.0694980695,0.4713216958,189,178.6243386243,may,2015
Europe,France,Guyane,389,1070,5.2830188679,2.7506426735,0.5912596401,80.7307817381,230,81721,97.2869047619,0.4087403599,159,513.9685534591,may,2015
Europe,Portugal,Lisbonne,363,1537,7.1145833333,4.2341597796,0.4710743802,76.610221018,171,59434,43.5095168375,0.5289256198,192,309.5520833333,may,2015
Europe,Suisse,Valais,348,1115,6.0794701987,3.2040229885,0.566091954,84.708229926,197,75096,81.8039215686,0.433908046,151,497.3245033113,may,2015
Europe,Espagne,Andalousie,345,1257,5.2418604651,3.6434782609,0.3768115942,67.1857000078,130,54740,48.5714285714,0.6231884058,215,254.6046511628,may,2015
Europe,Belgique,Brabant Flamand,344,921,5.3712121212,2.6773255814,0.6162790698,72.6444260659,212,62795,88.5684062059,0.3837209302,132,475.7196969697,may,2015
Afrique,Madagascar,Antananarivo,341,1123,5.227027027,3.293255132,0.4574780059,70.2542706936,156,61287,63.3784901758,0.5425219941,185,331.2810810811,may,2015
Europe,Belgique,Flandre orientale,337,964,4.6453488372,2.8605341246,0.4896142433,51.8230999653,165,41617,52.0863579474,0.5103857567,172,241.9593023256,may,2015
Europe,Grèce,Attiki,305,1213,7.3055555556,3.9770491803,0.5278688525,56.9086109671,161,29274,27.8269961977,0.4721311475,144,203.2916666667,may,2015
Europe,Allemagne,Berlin,296,986,6.1879699248,3.3310810811,0.5506756757,106.1450954328,163,83438,101.382746051,0.4493243243,133,627.3533834586,may,2015
Amérique du Nord,République Dominicaine,Distrito Nacional,291,2380,10.9004739336,8.1786941581,0.2749140893,152.2026818972,80,78017,33.9204347826,0.7250859107,211,369.7488151659,may,2015
Afrique,Sénégal,Dakar,287,655,4.6078431373,2.2822299652,0.6445993031,36.5027447528,185,22560,48,0.3554006969,102,221.1764705882,may,2015
Amérique du Nord,Canada,Ontario,287,907,5.5588235294,3.1602787456,0.5261324042,64.3832044579,151,44924,59.4232804233,0.4738675958,136,330.3235294118,may,2015
Europe,Suisse,Neuchâtel,283,1310,8.1319444444,4.628975265,0.4911660777,201.2429581211,139,154401,131.853970965,0.5088339223,144,1072.2291666667,may,2015
Europe,Roumanie,Bucaresti,278,1625,8.126984127,5.845323741,0.3201438849,196.2189998277,89,155694,101.36328125,0.6798561151,189,823.7777777778,may,2015
Europe,Belgique,Province de Namur,277,846,6.0353982301,3.0541516245,0.5920577617,119.066831334,164,86124,126.2815249267,0.4079422383,113,762.1592920354,may,2015
Afrique,Côte D'Ivoire,lagunes,276,424,3.2424242424,1.5362318841,0.7608695652,35.5339874054,210,20717,96.808411215,0.2391304348,66,313.8939393939,may,2015
Europe,Espagne,girona,266,741,4.2094594595,2.7857142857,0.4436090226,86.4311859108,118,66832,107.2744783307,0.5563909774,148,451.5675675676,may,2015
Europe,Portugal,Nord,253,878,6,3.4703557312,0.5059288538,97.2853402261,128,66124,88.1653333333,0.4940711462,125,528.992,may,2015
Europe,Italie,Veneto,252,703,4.5511811024,2.7896825397,0.496031746,49.54598823,125,29485,51.0121107266,0.503968254,127,232.1653543307,may,2015
Europe,France,Martinique,247,698,6.7820512821,2.8259109312,0.6842105263,74.9478501492,169,41035,77.5708884688,0.3157894737,78,526.0897435897,may,2015
Amérique du Sud,Brésil,Sao Paulo,240,1088,6.8888888889,4.5333333333,0.4,124.5270821695,96,81412,82.0685483871,0.6,144,565.3611111111,may,2015
Afrique,Guinée,conakry,238,340,2.9245283019,1.4285714286,0.7773109244,25.5771681485,185,12258,79.0838709677,0.2226890756,53,231.2830188679,may,2015
Europe,Suède,Stockholm,236,1215,8.1459854015,5.1483050847,0.4194915254,87.9892494592,99,39839,35.6980286738,0.5805084746,137,290.795620438,may,2015
Europe,Belgique,Brabant Wallon,227,734,6.6333333333,3.2334801762,0.6035242291,48.0686368058,137,20105,33.6767169179,0.3964757709,90,223.3888888889,may,2015
Europe,Suisse,Fribourg,226,750,6.3469387755,3.3185840708,0.5663716814,46.4069597176,128,18629,29.9501607717,0.4336283186,98,190.0918367347,may,2015
Asie,Israël,Tel-Aviv,224,501,4.5063291139,2.2366071429,0.6473214286,39.4726877124,145,19928,55.9775280899,0.3526785714,79,252.253164557,may,2015
Europe,Espagne,Valence,219,567,5.4615384615,2.5890410959,0.6438356164,81.6039975009,141,44300,103.9906103286,0.3561643836,78,567.9487179487,may,2015
Asie,Fédération de Russie,Moskva,217,2781,22.3666666667,12.8156682028,0.4470046083,1101.049826651,97,465915,173.5897913562,0.5529953917,120,3882.625,may,2015
Afrique,Maroc,Fès-Boulemane,216,903,6.0514705882,4.1805555556,0.3703703704,97.2540959459,80,55456,67.382746051,0.6296296296,136,407.7647058824,may,2015
Amérique du Nord,Mexique,Distrito Federal,215,981,7.128,4.5627906977,0.4186046512,87.5613134149,90,42215,47.379349046,0.5813953488,125,337.72,may,2015
Amérique du Sud,Argentine,Distrito Federal,211,457,3.6170212766,2.1658767773,0.5545023697,41.4513896473,117,21580,63.4705882353,0.4454976303,94,229.5744680851,may,2015
Europe,Royaume Uni,Yorkshire and The Humber,201,567,4.7731958763,2.8208955224,0.5174129353,57.8137528932,104,29146,62.9503239741,0.4825870647,97,300.4742268041,may,2015
Asie,Emirats Arabes Unis,dubayy,201,984,7.1653543307,4.8955223881,0.368159204,69.6898949467,74,22200,24.3956043956,0.631840796,127,174.8031496063,may,2015
Afrique,Mali,bamako,198,975,7.216,4.9242424242,0.3686868687,126.4789440387,73,66427,73.6441241685,0.6313131313,125,531.416,may,2015
Afrique,Île Maurice,port louis city,189,809,7.3265306122,4.2804232804,0.4814814815,144.0815271194,91,73943,102.9846796657,0.5185185185,98,754.5204081633,may,2015
Europe,Belgique,Flandre Occidentale,188,1588,21.2898550725,8.4468085106,0.6329787234,1248.5089483392,119,366752,249.6609938734,0.3670212766,69,5315.2463768116,may,2015
Europe,Finlande,uusimaa,187,442,3.8977272727,2.3636363636,0.5294117647,72.5834244879,99,37682,109.860058309,0.4705882353,88,428.2045454545,may,2015
Asie,Japon,Tokyo,187,567,5.5238095238,3.0320855615,0.550802139,79.9212202805,103,39083,84.2306034483,0.449197861,84,465.2738095238,may,2015
Europe,Royaume Uni,West Midlands,182,625,5.7634408602,3.4340659341,0.489010989,56.9316527829,89,22195,41.4085820896,0.510989011,93,238.6559139785,may,2015
Océanie,Australie,New South Wales,182,513,4.31,2.8186813187,0.4505494505,57.0884685984,82,26555,61.6125290023,0.5494505495,100,265.55,may,2015
Afrique,Maroc,doukkala-abda,179,668,5.5277777778,3.7318435754,0.3966480447,69.6501189151,71,29425,49.2881072027,0.6033519553,108,272.4537037037,may,2015
Europe,Autriche,Vienne,178,592,5.6516853933,3.3258426966,0.5,58.6811019857,89,23519,46.7574552684,0.5,89,264.2584269663,may,2015
Amérique du Sud,Brésil,Rio De Janeiro,178,752,6.6274509804,4.2247191011,0.4269662921,55.0216766901,76,14450,21.375739645,0.5730337079,102,141.6666666667,may,2015
Europe,Allemagne,Basse Saxe,176,590,6.3766233766,3.3522727273,0.5625,67.5834172833,99,27408,55.8207739308,0.4375,77,355.9480519481,may,2015
Asie,Singapour,central,168,499,6.6101694915,2.9702380952,0.6488095238,52.5153345872,109,17936,45.9897435897,0.3511904762,59,304,may,2015
Europe,France,mayotte,165,726,6.4466019417,4.4,0.3757575758,104.1509664905,62,45100,67.921686747,0.6242424242,103,437.8640776699,may,2015
Europe,Irlande,Leinster,163,388,6.1136363636,2.3803680982,0.7300613497,33.8033600519,119,9597,35.6765799257,0.2699386503,44,218.1136363636,may,2015
Europe,Italie,Sicilia,161,852,7.3981481481,5.2919254658,0.3291925466,87.303652139,53,26657,33.3629536921,0.6708074534,108,246.8240740741,may,2015
Afrique,Djibouti,djibouti,159,528,5.2906976744,3.320754717,0.4591194969,73.7300177812,73,30447,66.9164835165,0.5408805031,86,354.0348837209,may,2015
Amérique du Nord,Etats Unis,Massachusetts,154,637,7.0375,4.1363636364,0.4805194805,69.4599791848,74,21589,38.3463587922,0.5194805195,80,269.8625,may,2015
Afrique,Algérie,Oran,147,254,3.6097560976,1.7278911565,0.7210884354,41.6194825116,106,13864,93.6756756757,0.2789115646,41,338.1463414634,may,2015
Amérique du Sud,Costa Rica,San Jose,145,429,4.0869565217,2.9586206897,0.3655172414,78.5146649891,53,32733,87.0558510638,0.6344827586,92,355.7934782609,may,2015
Afrique,Congo,kouilou,143,434,3.8252427184,3.034965035,0.2797202797,105.0304963825,40,46678,118.4720812183,0.7202797203,103,453.1844660194,may,2015
Europe,Norvège,Østlandet,136,597,7.4929577465,4.3897058824,0.4779411765,138.090942292,65,50187,94.3364661654,0.5220588235,71,706.8591549296,may,2015
Europe,Pays-bas,Utrecht,135,446,5.3194444444,3.3037037037,0.4666666667,47.1864893568,63,12099,31.590078329,0.5333333333,72,168.0416666667,may,2015
Europe,Allemagne,Rhénanie Palatinat,127,381,5.3050847458,3,0.5354330709,53.3969880051,68,15506,49.5399361022,0.4645669291,59,262.813559322,may,2015
Amérique du Nord,Etats Unis,Illinois,127,593,8.1692307692,4.6692913386,0.4881889764,58.2315673275,62,9071,17.0828625235,0.5118110236,65,139.5538461538,may,2015
Amérique du Nord,Etats Unis,Pennsylvanie,125,411,5.46875,3.288,0.488,78.4341794449,61,25783,73.6657142857,0.512,64,402.859375,may,2015
Europe,Espagne,Baléares,124,655,7.4756097561,5.2822580645,0.3387096774,69.4006089639,42,11035,18.0016313214,0.6612903226,82,134.5731707317,may,2015
Amérique du Nord,Etats Unis,Texas,124,318,4.5925925926,2.564516129,0.564516129,55.7824505963,70,17478,70.4758064516,0.435483871,54,323.6666666667,may,2015
Europe,Danemark,Hovedstaden,123,313,4.4545454545,2.5447154472,0.5528455285,41.5375430325,68,11461,46.7795918367,0.4471544715,55,208.3818181818,may,2015
Europe,Espagne,Aragon,123,870,10.96,7.0731707317,0.3902439024,538.8587159531,48,179329,218.1618004866,0.6097560976,75,2391.0533333333,may,2015
Afrique,Maroc,Gharb-Chrarda-Beni Hssen,123,305,5.6666666667,2.4796747967,0.6829268293,42.3489269388,84,10702,48.4253393665,0.3170731707,39,274.4102564103,may,2015
Europe,Pologne,Mazowieckie,119,272,5.1351351351,2.2857142857,0.6890756303,35.719187565,82,8590,45.2105263158,0.3109243697,37,232.1621621622,may,2015
Asie,Indonésie,Jakarta Raya,118,771,9.0617283951,6.5338983051,0.313559322,129.373591147,37,31942,43.5177111717,0.686440678,81,394.3456790123,may,2015
Europe,Pays-bas,Noord-Brabant,117,417,6.0847457627,3.5641025641,0.4957264957,62.2957867001,58,15977,44.504178273,0.5042735043,59,270.7966101695,may,2015
Europe,Royaume Uni,North West England,117,524,9.306122449,4.4786324786,0.5811965812,68.0055455811,68,12360,27.1052631579,0.4188034188,49,252.2448979592,may,2015
Afrique,Bénin,littoral,117,344,5.829787234,2.9401709402,0.5982905983,131.9260297797,70,40193,146.6897810219,0.4017094017,47,855.170212766,may,2015
Europe,République Tchèque,Jihomoravsky Kraj,113,421,5.1621621622,3.7256637168,0.3451327434,105.3956816191,39,34750,90.9685863874,0.6548672566,74,469.5945945946,may,2015
Europe,Allemagne,Hambourg,112,421,7.306122449,3.7589285714,0.5625,78.3521580729,63,19660,54.9162011173,0.4375,49,401.2244897959,may,2015
Asie,Hong-Kong,Indeterminés,106,405,7.1020408163,3.820754717,0.5377358491,71.8933945279,57,16497,47.4051724138,0.4622641509,49,336.6734693878,may,2015
Europe,Serbie,belgrade,104,210,3.9444444444,2.0192307692,0.6538461538,31.6683986865,68,7190,50.6338028169,0.3461538462,36,199.7222222222,may,2015
Afrique,Egypte,Al Qahirah,103,254,3.9038461538,2.4660194175,0.4951456311,36.7056460059,51,8068,39.7438423645,0.5048543689,52,155.1538461538,may,2015
Amérique du Nord,Etats Unis,Maryland,103,481,8.4117647059,4.6699029126,0.5048543689,70.6739729063,52,12060,28.1118881119,0.4951456311,51,236.4705882353,may,2015
Europe,Belgique,Province de Limbourg,102,319,8.75,3.1274509804,0.7254901961,46.0805789578,74,6879,28.0775510204,0.2745098039,28,245.6785714286,may,2015
Afrique,Algérie,bejaia,102,183,3.25,1.7941176471,0.6470588235,96.3997066856,66,23577,201.5128205128,0.3529411765,36,654.9166666667,may,2015
Europe,Suisse,Tessin,101,261,5.1025641026,2.5841584158,0.6138613861,41.4943229012,62,8933,44.8894472362,0.3861386139,39,229.0512820513,may,2015
Europe,Lettonie,Riga,100,254,3.231884058,2.54,0.31,63.9089180412,31,17938,80.4394618834,0.69,69,259.9710144928,may,2015
Europe,Italie,Campania,99,310,5.3958333333,3.1313131313,0.5151515152,46.1320549024,51,9037,34.8918918919,0.4848484848,48,188.2708333333,may,2015
Amérique du Nord,Etats Unis,Oregon,99,369,12.7391304348,3.7272727273,0.7676767677,60.3078285523,76,6577,22.4470989761,0.2323232323,23,285.9565217391,may,2015
Europe,Royaume Uni,South West England,96,209,4.53125,2.1770833333,0.6666666667,31.4928203601,64,6141,42.3517241379,0.3333333333,32,191.90625,may,2015
Europe,Suisse,Thurgovie,95,311,5.4081632653,3.2736842105,0.4842105263,94.8894694273,46,25044,94.5056603774,0.5157894737,49,511.1020408163,may,2015
Asie,Liban,beirut,95,183,4.3846153846,1.9263157895,0.7263157895,32.5744567363,69,6466,56.7192982456,0.2736842105,26,248.6923076923,may,2015
Amérique du Nord,Etats Unis,New Jersey,95,197,3.9142857143,2.0736842105,0.6315789474,46.7582087771,60,10988,80.204379562,0.3684210526,35,313.9428571429,may,2015
Europe,Italie,Friuli Venezia Giulia,94,272,4.8695652174,2.8936170213,0.5106382979,80.7593496729,48,20864,93.1428571429,0.4893617021,46,453.5652173913,may,2015
Asie,Koweït,Al Kuwayt,94,267,3.746031746,2.8404255319,0.329787234,45.1783553544,31,9080,38.4745762712,0.670212766,63,144.126984127,may,2015
Afrique,Maroc,souss-massa-draa,93,243,4.4090909091,2.6129032258,0.5268817204,34.1704555078,49,5939,30.6134020619,0.4731182796,44,134.9772727273,may,2015
Europe,République Tchèque,Hlavni Mesto Praha,91,349,6.4893617021,3.8351648352,0.4835164835,55.2143188824,44,8966,29.3967213115,0.5164835165,47,190.7659574468,may,2015
Europe,Royaume Uni,East Midlands,91,191,3.1276595745,2.0989010989,0.4835164835,54.7095653303,44,13619,92.6462585034,0.5164835165,47,289.7659574468,may,2015
Amérique du Nord,Canada,Alberta,90,250,4.7209302326,2.7777777778,0.5222222222,101.4658860066,47,25771,126.9507389163,0.4777777778,43,599.3255813953,may,2015
Europe,Espagne,Iles Canaries,88,379,7.4666666667,4.3068181818,0.4886363636,182.4475907505,43,44340,131.9642857143,0.5113636364,45,985.3333333333,may,2015
Asie,Thaïlande,Nonthaburi,88,424,5.9411764706,4.8181818182,0.2272727273,92.2918508085,20,18872,46.7128712871,0.7727272727,68,277.5294117647,may,2015
Europe,France,Ile-de-France,541705,2196997,6.4177901279,4.0557074422,0.4359863763,64.6709421674,236176,69548978,35.4693151491,0.5640136237,305529,227.6346206088,june,2015
Europe,France,Provence-Alpes-Côte-d'Azur,440475,1966508,6.4628580225,4.4645167149,0.3658050968,82.1370503146,161128,81045876,44.8913115244,0.6341949032,279347,290.1261728245,june,2015
Europe,France,Corse,318351,1510625,6.7147225737,4.7451555045,0.3446478887,87.3926595381,109719,61534440,43.924745843,0.6553521113,208632,294.9424824571,june,2015
Europe,France,Rhône-Alpes,36651,123342,5.9016736402,3.3653106327,0.5174483643,67.8149079406,18965,5948825,56.9936384453,0.4825516357,17686,336.3578536696,june,2015
Europe,France,Nord-Pas-de-Calais,36331,149027,6.4087156844,4.1019239768,0.4264952795,60.7266480551,15495,4018875,30.0967183896,0.5735047205,20836,192.8813111922,june,2015
Europe,France,Languedoc-Roussillon,20199,73460,5.8791681935,3.6368137036,0.4595772068,73.8450320846,9283,3640199,56.7212396965,0.5404227932,10916,333.4737083181,june,2015
Europe,France,Pays de la Loire,15114,48010,5.819220627,3.1765250761,0.5483657536,67.9218330891,8288,2499461,62.9238457278,0.4516342464,6826,366.1677409903,june,2015
Europe,France,Midi-Pyrénées,15025,49797,5.6793163773,3.3142762063,0.5054242928,71.1046253937,7594,2663865,63.1202758098,0.4945757072,7431,358.4800161486,june,2015
Europe,France,Aquitaine,14952,48938,5.7901338971,3.2730069556,0.5254815409,66.3165031945,7857,2383786,58.0264842628,0.4745184591,7095,335.9811134602,june,2015
Europe,France,Bretagne,12825,41498,5.7590041494,3.235711501,0.530214425,67.0172563121,6800,2085882,60.1153380598,0.469785575,6025,346.2044813278,june,2015
Indéterminés,Indéterminés,-,11747,37087,5.4589125462,3.1571465055,0.5162169064,98.2413254819,6064,3184195,102.6398156207,0.4837830936,5683,560.3017772303,june,2015
Europe,France,Centre,11096,37328,5.7061356297,3.3640951694,0.4976568133,65.4799301857,5522,1731383,54.4357353958,0.5023431867,5574,310.6176892716,june,2015
Europe,France,Alsace,9875,33753,5.9797705944,3.4180253165,0.5144303797,76.1351452062,5080,1876633,65.4494820912,0.4855696203,4795,391.3728884254,june,2015
Europe,France,Poitou-Charentes,9547,33980,5.981243629,3.559233267,0.4862260396,75.4239679708,4642,1776757,60.5616265594,0.5137739604,4905,362.2338430173,june,2015
Europe,France,Bourgogne,7687,26642,5.8639979471,3.4658514375,0.4930401977,71.1954393826,3790,1333869,58.3699019779,0.5069598023,3897,342.2809853734,june,2015
Europe,France,Lorraine,7432,23141,5.7791299057,3.1136975242,0.5577233584,54.0406488097,4145,880455,46.3494946304,0.4422766416,3287,267.8597505324,june,2015
Europe,France,Haute-Normandie,7281,23629,5.5792717087,3.2452959758,0.5096827359,63.1268482919,3711,1097312,55.0914750477,0.4903172641,3570,307.3703081232,june,2015
Europe,France,Basse-Normandie,6618,21296,5.4763647453,3.2178906014,0.5045330916,73.7147775389,3339,1256663,69.9817898313,0.4954669084,3279,383.2458066484,june,2015
Europe,France,Picardie,5675,18371,6.0441001192,3.2371806167,0.5564757709,67.9412313555,3158,919941,60.4707158351,0.4435242291,2517,365.4910607867,june,2015
Europe,Belgique,bruxelles-capitale,5422,15114,5.0349708576,2.7875322759,0.5569900406,53.4820599339,3020,692174,57.2328427319,0.4430099594,2402,288.165695254,june,2015
Europe,France,Auvergne,4798,14080,5.2383561644,2.934556065,0.5435598166,55.0390582586,2608,621524,54.1774755927,0.4564401834,2190,283.800913242,june,2015
Amérique du Nord,Etats Unis,Virginie,4596,10249,3.8521695257,2.2299825936,0.5687554395,274.5550762716,2614,2886395,378.0478061559,0.4312445605,1982,1456.3042381433,june,2015
Europe,France,Champagne-Ardenne,4521,12923,5.3692147686,2.8584383986,0.5746516257,50.1978884141,2598,508440,49.2435835351,0.4253483743,1923,264.399375975,june,2015
Europe,France,Franche-Comté,3990,12710,5.6680942184,3.1854636591,0.5318295739,61.2966450097,2122,575038,54.3103513411,0.4681704261,1868,307.8361884368,june,2015
Amérique du Nord,Canada,Québec,3036,8335,5.4755067568,2.7453886693,0.6100131752,60.6975403995,1852,443451,68.4021286441,0.3899868248,1184,374.5363175676,june,2015
Europe,France,Indeterminés,2903,10315,5.7361022364,3.5532208061,0.4609025146,117.0182351242,1338,970143,108.0698451599,0.5390974854,1565,619.8996805112,june,2015
Europe,Royaume Uni,Greater London,2394,8999,6.0228136882,3.7589807853,0.4507101086,71.457995147,1079,399842,50.4851010101,0.5492898914,1315,304.0623574144,june,2015
Europe,France,Limousin,2186,6873,5.181088314,3.1440988106,0.4871912168,59.4984106038,1065,312039,53.7257231405,0.5128087832,1121,278.3577163247,june,2015
Europe,Belgique,Province de Liège,2172,6003,5.2996632997,2.7638121547,0.5897790055,52.5280271901,1281,264893,56.0976281237,0.4102209945,891,297.2985409652,june,2015
Europe,Suisse,Zurich,2038,8440,6.6705048716,4.1413150147,0.4460255152,79.8585715089,909,373165,49.5505244987,0.5539744848,1129,330.5270150576,june,2015
Europe,Suisse,Vaud,2027,7902,6.5164319249,3.8983719783,0.4745929946,67.1553745444,962,289017,41.6451008646,0.5254070054,1065,271.3774647887,june,2015
Europe,Belgique,Province de Hainaut,1640,4841,6.0729001585,2.9518292683,0.6152439024,60.0351461229,1009,224070,58.4733820459,0.3847560976,631,355.1030110935,june,2015
Afrique,Tunisie,Tunis,1564,2228,3.220735786,1.4245524297,0.8088235294,26.825910128,1265,79285,82.3312564901,0.1911764706,299,265.1672240803,june,2015
Europe,Suisse,Genève,1416,4090,5.1329211747,2.8884180791,0.543079096,51.3292468358,769,166984,50.2812405902,0.456920904,647,258.0896445131,june,2015
Europe,Italie,Lombardia,1407,4199,5.0938416422,2.9843638948,0.5152807392,63.1395694258,725,223789,64.4182498561,0.4847192608,682,328.1363636364,june,2015
Europe,Allemagne,Rhénanie du nord Westphalie,1333,5796,6.9906040268,4.3480870218,0.4411102776,146.1627374966,588,546571,104.9483486943,0.5588897224,745,733.6523489933,june,2015
Europe,Allemagne,Bade-Wurtemberg,1307,4911,5.9100817439,3.7574598317,0.4384085692,92.4047223035,573,322412,74.3227293684,0.5615914308,734,439.2534059946,june,2015
Europe,Espagne,Catalogne,1278,4284,5.6895475819,3.3521126761,0.4984350548,87.8010670775,637,300231,82.3227310118,0.5015649452,641,468.3790951638,june,2015
Europe,Italie,Lazio,1272,4225,5.467473525,3.3215408805,0.4803459119,70.082147851,611,223974,61.9739900387,0.5196540881,661,338.8411497731,june,2015
Europe,France,La Réunion,1226,4379,6.168852459,3.5717781403,0.5024469821,89.0331219507,616,283135,75.2418283285,0.4975530179,610,464.1557377049,june,2015
Amérique du Nord,Etats Unis,Californie,1180,4170,6.7279693487,3.5338983051,0.5576271186,145.5261027392,658,456564,130.0011389522,0.4423728814,522,874.6436781609,june,2015
Europe,Allemagne,Bavière,1174,4548,6.0660660661,3.8739352641,0.4327086882,103.8358323586,508,334013,82.6764851485,0.5672913118,666,501.521021021,june,2015
Amérique du Nord,Etats Unis,New York,1053,3620,6.2068965517,3.4377967711,0.5318138651,80.7122300998,560,212782,69.5366013072,0.4681861349,493,431.6064908722,june,2015
Europe,Italie,Sardegna,1024,3314,5.5346534653,3.236328125,0.5068359375,66.038943293,519,165694,59.2822898032,0.4931640625,505,328.1069306931,june,2015
